customerID,ChurnProbability,RiskSegment,Recommendation,MonthlyCharges,TotalCharges,tenure,PredictedChurn
8220-OCUFY,0.06599287,Low,No Action,60.25,1258.35,21,0
3995-WFCSM,0.43845472,Medium,Send Promotional Email,60.85,111.4,2,0
1895-QTKDO,0.5531008,High,Send Promotional Email,43.95,43.95,1,1
2038-OEQZH,0.64195347,High,Offer Upgrade Package,86.05,308.1,4,1
1178-PZGAB,0.03816853,Low,No Action,20.25,383.65,19,0
7927-AUXBZ,0.3489626,Medium,No Action,85.15,2555.9,30,0
2626-VEEWG,0.019928603,Low,No Action,19.4,1284.2,67,0
2878-RMWXY,0.044589113,Low,No Action,102.65,7550.3,72,0
1657-DYMBM,0.021442598,Low,No Action,19.9,1110.05,53,0
7311-MQJCH,0.055419993,Low,No Action,19.55,99.6,5,0
7375-WMVMT,0.05103534,Low,No Action,95.5,6707.15,71,0
1136-XGEQU,0.09866393,Low,No Action,84.15,4164.4,50,0
2530-FMFXO,0.12074774,Low,No Action,103.2,5873.75,56,0
6844-DZKRF,0.34497273,Medium,No Action,50.2,109.25,2,0
4695-WJZUE,0.8205912,Critical,Retention Agent + Discount,88.55,179.25,2,1
7619-ODSGN,0.19071795,Low,No Action,54.75,1338.15,24,0
5970-GHJAW,0.020583186,Low,No Action,19.95,862.4,46,0
8879-XUAHX,0.047681894,Low,No Action,116.25,8564.75,71,0
3689-MOZGR,0.2827831,Medium,No Action,31.2,926.2,29,0
4195-PNGZS,0.01980108,Low,No Action,24.45,1718.2,69,0
5003-XZWWO,0.030408308,Low,No Action,84.2,5956.85,71,0
3988-RQIXO,0.83098614,Critical,Retention Agent + Discount,91.3,91.3,1,1
7622-FWGEW,0.030720105,Low,No Action,85.65,4824.45,56,0
6922-NCEDI,0.033329234,Low,No Action,21.2,1238.65,56,0
2514-GINMM,0.8342366,Critical,Retention Agent + Discount,79.5,79.5,1,1
9891-NQDBD,0.03776792,Low,No Action,25.55,672.2,28,0
6131-IUNXN,0.100555986,Low,No Action,20.2,382.2,19,0
8548-AWOFC,0.1473935,Low,No Action,63.85,4264.6,66,0
9798-DRYDS,0.090686955,Low,No Action,61.95,1070.7,17,0
8532-UEFWH,0.020804135,Low,No Action,25.75,1345.85,52,0
6296-DDOOR,0.14486109,Low,No Action,58.2,1045.25,19,0
7951-VRDVK,0.081548735,Low,No Action,85.85,3003.55,36,0
5931-FLJJF,0.46510708,Medium,Send Promotional Email,70.1,467.55,7,0
4815-YOSUK,0.099131376,Low,No Action,104.9,7537.5,72,0
2659-VXMWZ,0.17290786,Low,No Action,111.3,7482.1,67,0
0380-NEAVX,0.2583286,Medium,No Action,99.85,3343.15,34,0
3207-OYBWH,0.322502,Medium,No Action,95.25,5427.05,57,0
4285-GYRQC,0.75466144,Critical,Offer Upgrade Package,86.25,587.1,7,1
7216-EWTRS,0.869876,Critical,Retention Agent + Discount,100.8,100.8,1,1
4365-MSDYN,0.13201688,Low,No Action,19.55,161.15,8,0
7036-TYDEC,0.1061214,Low,No Action,104.0,7028.5,69,0
5802-ADBRC,0.27223375,Medium,No Action,104.4,5232.9,50,0
8076-FEZKJ,0.044517916,Low,No Action,19.5,225.85,10,0
5197-YPYBZ,0.022639453,Low,No Action,25.25,274.7,12,0
8337-MSSXB,0.5743126,High,Send Promotional Email,86.3,1180.95,14,1
4312-GVYNH,0.025263716,Low,No Action,49.85,3370.2,70,0
8495-LJDFO,0.26916665,Medium,No Action,108.95,7111.3,64,0
0839-JTCUD,0.026673434,Low,No Action,89.9,5958.85,66,0
5494-WOZRZ,0.021686576,Low,No Action,82.0,5999.85,71,0
1302-UHBDD,0.43453726,Medium,Send Promotional Email,89.95,1648.45,20,0
2234-EOFPT,0.020715082,Low,No Action,79.35,5753.25,72,0
8619-IJNDK,0.01763421,Low,No Action,64.05,4492.9,71,0
8378-LKJAF,0.54081666,High,Send Promotional Email,101.15,3956.7,38,1
8182-BJDSI,0.5884994,High,Send Promotional Email,89.95,2625.55,28,1
2528-HFYZX,0.48398662,Medium,Send Promotional Email,76.45,1233.4,17,0
1153-GNOLC,0.14955904,Low,No Action,39.1,1309.0,33,0
3298-QEICA,0.025275944,Low,No Action,34.6,813.45,23,0
0788-DXBFY,0.047660712,Low,No Action,19.55,1108.8,58,0
3597-YASZG,0.0826497,Low,No Action,104.45,7349.35,70,0
3496-LFSZU,0.58738047,High,Send Promotional Email,70.5,294.2,4,1
5242-UOWHD,0.020583186,Low,No Action,20.35,929.2,45,0
2482-CZGBB,0.4910697,Medium,Send Promotional Email,70.0,740.0,10,0
6479-SZPLM,0.020583186,Low,No Action,19.45,754.5,36,0
8097-VBQTZ,0.09874854,Low,No Action,69.9,3883.3,54,0
4500-HKANN,0.04102168,Low,No Action,59.7,1414.2,23,0
9917-KWRBE,0.058407817,Low,No Action,78.35,3211.2,41,0
3420-ZDBMA,0.54987305,High,Send Promotional Email,71.45,371.6,5,1
2212-LYASK,0.10371327,Low,No Action,45.85,1246.4,27,0
1393-IMKZG,0.747155,High,Offer Upgrade Package,95.85,95.85,1,1
8069-RHUXK,0.023257274,Low,No Action,35.7,2545.7,67,0
3398-GCPMU,0.020465119,Low,No Action,89.55,6448.85,72,0
2908-WGAXL,0.020790944,Low,No Action,24.95,1468.9,56,0
3378-AJRAO,0.05066777,Low,No Action,24.85,1013.6,44,0
1013-QCWAM,0.51155967,High,Send Promotional Email,100.8,6690.75,66,1
0866-QLSIR,0.042058922,Low,No Action,64.4,2088.75,34,0
6050-FFXES,0.08532498,Low,No Action,105.35,7240.65,69,0
7181-BQYBV,0.7528012,Critical,Offer Upgrade Package,102.45,102.45,1,1
0362-RAOQO,0.021442598,Low,No Action,19.65,830.25,40,0
9554-DFKIC,0.1261732,Low,No Action,54.45,1588.7,30,0
5527-ACHSO,0.24341953,Low,No Action,70.5,829.3,11,0
0829-DDVLK,0.043425184,Low,No Action,20.1,302.45,15,0
1399-UBQIU,0.35191146,Medium,No Action,69.35,712.25,11,0
1813-JLKWR,0.033366825,Low,No Action,19.8,1336.65,64,0
0336-PIKEI,0.019954953,Low,No Action,74.4,5360.75,72,0
7322-OCWHC,0.024890052,Low,No Action,93.05,6735.05,72,0
9537-VHDTA,0.3980131,Medium,No Action,51.2,51.2,1,0
4957-TIALW,0.04684085,Low,No Action,65.6,1010.0,15,0
2054-PJOCK,0.09699204,Low,No Action,80.55,4847.05,60,0
9150-HEPMB,0.04538485,Low,No Action,52.7,3019.7,56,0
9030-QGZNL,0.022806827,Low,No Action,20.85,161.65,8,0
6204-IEUXJ,0.5257907,High,Send Promotional Email,80.1,217.55,3,1
3126-WQMGH,0.16120538,Low,No Action,52.15,2583.75,49,0
4529-CKBCL,0.68384415,High,Offer Upgrade Package,80.2,146.05,2,1
2506-CLAKW,0.62713414,High,Offer Upgrade Package,98.15,567.45,6,1
7176-WRTNX,0.09241976,Low,No Action,114.95,7711.25,70,0
1583-IHQZE,0.65212387,High,Offer Upgrade Package,112.95,1384.75,12,1
5732-IKGQH,0.28629544,Medium,No Action,104.45,5481.25,52,0
9239-GZHZE,0.040482465,Low,No Action,113.65,8124.2,72,0
7205-BAIAD,0.02142901,Low,No Action,20.6,827.3,40,0
0151-ONTOV,0.7575764,Critical,Offer Upgrade Package,70.9,70.9,1,1
4140-MUHUG,0.69088715,High,Offer Upgrade Package,86.85,220.95,3,1
0093-EXYQL,0.36334145,Medium,No Action,91.55,3673.6,40,0
8064-RAVOH,0.63777405,High,Offer Upgrade Package,49.85,49.85,1,1
0219-QAERP,0.035326637,Low,No Action,19.8,576.65,30,0
0320-JDNQG,0.4746208,Medium,Send Promotional Email,99.85,2331.3,23,0
7180-PISOG,0.81135637,Critical,Retention Agent + Discount,74.5,74.5,1,1
9168-INPSZ,0.46378195,Medium,Send Promotional Email,104.15,4495.65,44,0
3571-RFHAR,0.37606952,Medium,No Action,109.15,6941.2,65,0
0015-UOCOJ,0.4313352,Medium,Send Promotional Email,48.2,340.35,7,0
5334-AFQJB,0.017649282,Low,No Action,25.1,1789.9,72,0
2754-SDJRD,0.7577572,Critical,Offer Upgrade Package,100.15,908.55,8,1
9578-VRMNM,0.30196673,Medium,No Action,65.2,1043.35,16,0
1587-FKLZB,0.53266674,High,Send Promotional Email,99.5,6822.15,66,1
6140-QNRQQ,0.78625494,Critical,Offer Upgrade Package,71.55,71.55,1,1
8963-JLGJT,0.32023233,Medium,No Action,55.9,157.55,3,0
4307-KTUMW,0.30629128,Medium,No Action,93.9,5029.2,53,0
1465-LNTLJ,0.23367181,Low,No Action,64.4,581.7,8,0
5440-FLBQG,0.11967816,Low,No Action,108.4,7318.2,69,0
2135-DQWAQ,0.7212572,High,Offer Upgrade Package,85.3,420.45,5,1
4056-QHXHZ,0.042001005,Low,No Action,107.45,7576.7,72,0
7470-MCQTK,0.35093352,Medium,No Action,48.75,633.4,13,0
7488-MXJIV,0.7669375,Critical,Offer Upgrade Package,85.65,321.65,4,1
7401-JIXNM,0.026709735,Low,No Action,91.3,4965.0,54,0
9339-FIIJL,0.029410327,Low,No Action,85.95,6151.9,72,0
2027-FECZV,0.72112256,High,Offer Upgrade Package,106.7,1253.9,12,1
2672-DZUOY,0.7090131,High,Offer Upgrade Package,25.15,25.15,1,1
4706-DGAHW,0.64959115,High,Offer Upgrade Package,45.2,45.2,1,1
3870-MQAMG,0.2621093,Medium,No Action,110.35,5893.15,54,0
6670-MFRPK,0.042665932,Low,No Action,79.2,5420.65,69,0
6177-PEVRA,0.026383108,Low,No Action,55.5,2627.35,48,0
4800-CZMPC,0.1772557,Low,No Action,103.25,5037.55,48,0
4813-HQMGZ,0.72580266,High,Offer Upgrade Package,90.25,743.75,8,1
7579-KKLOE,0.021228258,Low,No Action,91.25,6589.6,71,0
7377-DMMRI,0.50805,High,Send Promotional Email,47.8,92.45,2,1
8402-EIVQS,0.14168045,Low,No Action,100.9,6733.15,67,0
4947-DSMXK,0.35951203,Medium,No Action,97.7,3410.0,34,0
7245-NIIWQ,0.5650797,High,Send Promotional Email,69.85,199.85,3,1
0002-ORFBO,0.10037921,Low,No Action,65.6,593.3,9,0
3324-OIRTO,0.10640344,Low,No Action,104.65,7288.4,71,0
5414-OFQCB,0.041690674,Low,No Action,90.45,5229.8,57,0
4967-WPNCF,0.021083582,Low,No Action,63.7,4464.8,72,0
8552-OBVRU,0.31274644,Medium,No Action,104.5,5068.05,48,0
8499-BRXTD,0.039010756,Low,No Action,20.1,401.85,18,0
9154-QDGTH,0.23109744,Low,No Action,104.3,4451.85,43,0
8197-BFWVU,0.024630655,Low,No Action,93.25,6688.95,72,0
2577-GVSIL,0.11297249,Low,No Action,73.45,2661.1,35,0
9367-OIUXP,0.13128541,Low,No Action,20.7,73.05,4,0
6770-UAYGJ,0.02043859,Low,No Action,25.25,1211.65,49,0
6463-HHXJR,0.036756203,Low,No Action,100.5,7030.65,71,0
7928-VJYAB,0.53673744,High,Send Promotional Email,90.6,1020.2,11,1
1187-WILMM,0.027258025,Low,No Action,89.4,5597.65,63,0
9776-OJUZI,0.2892783,Medium,No Action,95.45,6223.3,65,0
1306-RPWXZ,0.020583186,Low,No Action,20.45,1024.65,49,0
8949-JTMAY,0.66793126,High,Offer Upgrade Package,98.6,2933.2,29,1
2774-LVQUS,0.6218511,High,Offer Upgrade Package,83.05,1258.3,15,1
3097-PYWXL,0.15605934,Low,No Action,19.95,82.9,4,0
2266-SJNAT,0.14038502,Low,No Action,109.15,7789.6,72,0
0869-PAPRP,0.35822526,Medium,No Action,85.7,2067.0,26,0
4238-JSSWH,0.36208627,Medium,No Action,102.05,3452.55,35,0
2972-YDYUW,0.21126987,Low,No Action,94.7,5468.95,57,0
1104-FEJAM,0.18278377,Low,No Action,64.4,1802.15,28,0
2809-ILCYT,0.04483288,Low,No Action,26.8,733.55,25,0
5499-ECUTN,0.055560585,Low,No Action,66.05,3021.45,47,0
4981-FLTMF,0.09150618,Low,No Action,65.2,3687.85,57,0
9121-PHQSR,0.6228395,High,Offer Upgrade Package,85.05,1391.15,16,1
3113-IWHLC,0.25585002,Medium,No Action,55.8,274.35,5,0
3211-ILJTT,0.30202958,Medium,No Action,70.4,1214.05,17,0
4612-THJBS,0.25311184,Medium,No Action,104.75,5510.65,56,0
4277-BWBML,0.015402915,Low,No Action,19.95,1322.85,72,0
4094-NSEDU,0.6504825,High,Offer Upgrade Package,94.25,1973.75,21,1
0234-TEVTT,0.071178876,Low,No Action,45.0,2196.3,48,0
4304-TSPVK,0.06157938,Low,No Action,114.9,7843.55,68,0
1552-AAGRX,0.29637986,Medium,No Action,106.4,3211.9,30,0
2637-FKFSY,0.48022056,Medium,Send Promotional Email,46.1,130.15,3,0
9796-MVYXX,0.028550122,Low,No Action,39.7,692.35,14,0
7874-ECPQJ,0.15049161,Low,No Action,20.05,85.5,4,0
0020-INWCK,0.05738172,Low,No Action,95.75,6849.4,71,0
7089-RKVSZ,0.04725264,Low,No Action,24.4,203.95,8,0
2683-JXWQQ,0.13753219,Low,No Action,33.6,2117.2,61,0
9548-ZMVTX,0.025997993,Low,No Action,90.45,6565.85,72,0
8739-XNIKG,0.79227084,Critical,Offer Upgrade Package,84.0,424.75,5,1
9755-JHNMN,0.023273772,Low,No Action,67.4,3306.85,49,0
3981-QSVQI,0.13201688,Low,No Action,19.7,168.9,8,0
2789-HQBOU,0.75232077,Critical,Offer Upgrade Package,80.35,253.8,3,1
9424-CMPOG,0.021893961,Low,No Action,19.6,197.4,9,0
5067-WJEUN,0.026129646,Low,No Action,54.2,3838.2,67,0
3450-WXOAT,0.1378181,Low,No Action,45.2,2065.15,46,0
9251-WNSOD,0.082404606,Low,No Action,75.1,5064.45,67,0
6974-DAFLI,0.051233485,Low,No Action,19.7,1140.05,55,0
2616-UUTFK,0.13626587,Low,No Action,72.75,2447.45,33,0
7064-JHXCE,0.01994126,Low,No Action,20.05,1263.9,62,0
5103-MHMHY,0.5468804,High,Send Promotional Email,45.95,45.95,1,1
7989-AWGEH,0.21350582,Low,No Action,39.2,1838.15,49,0
4373-VVHQL,0.6547425,High,Offer Upgrade Package,44.75,44.75,1,1
4559-UWIHT,0.66542876,High,Offer Upgrade Package,82.65,1185.0,14,1
7268-IGMFD,0.2746339,Medium,No Action,93.9,1743.9,18,0
1846-XWOQN,0.8206606,Critical,Retention Agent + Discount,70.15,70.15,1,1
0235-KGSLC,0.79818916,Critical,Offer Upgrade Package,85.55,85.55,1,1
6650-BWFRT,0.040482465,Low,No Action,117.15,8529.5,72,0
9570-KYEUA,0.054365195,Low,No Action,99.25,6549.45,64,0
6993-YGFJV,0.07133922,Low,No Action,112.55,7806.5,69,0
2712-SYWAY,0.31446418,Medium,No Action,25.7,25.7,1,0
0730-BGQGF,0.020531312,Low,No Action,90.3,6287.3,71,0
5498-IBWPI,0.04937275,Low,No Action,49.4,3251.85,66,0
9101-NTIXF,0.13942844,Low,No Action,19.4,50.6,2,0
0013-SMEOE,0.041380215,Low,No Action,109.7,7904.25,71,0
9314-QDMDW,0.15919986,Low,No Action,61.25,729.95,11,0
9308-ANMVE,0.17080233,Low,No Action,55.3,2654.05,47,0
2884-GBPFB,0.4783213,Medium,Send Promotional Email,70.3,2416.55,35,0
3757-NJYBX,0.43555266,Medium,Send Promotional Email,106.35,3520.75,32,0
3413-DHLPB,0.22970372,Low,No Action,103.75,5969.95,60,0
7649-PHJVR,0.044517916,Low,No Action,19.5,226.8,11,0
6114-TCFID,0.04313583,Low,No Action,39.5,1082.75,29,0
3787-TRIAL,0.37107494,Medium,No Action,26.05,565.75,21,0
2573-GYRUU,0.41244775,Medium,Send Promotional Email,91.05,4370.75,48,0
5156-UMKOW,0.44961426,Medium,Send Promotional Email,29.65,90.05,3,0
1247-QBVSH,0.12351501,Low,No Action,50.2,2169.4,43,0
6734-GMPVK,0.6679354,High,Offer Upgrade Package,105.3,550.6,5,1
9822-OAOVB,0.65538645,High,Offer Upgrade Package,55.45,55.45,1,1
6161-ERDGD,0.08118814,Low,No Action,85.45,6300.85,71,0
1226-JZNKR,0.052268527,Low,No Action,19.8,160.05,8,0
7318-EIVKO,0.43204355,Medium,Send Promotional Email,59.25,436.6,8,0
3771-PZOBW,0.46509182,Medium,Send Promotional Email,90.7,1781.35,20,0
5136-KCKGI,0.25656483,Medium,No Action,103.7,3467.0,33,0
8231-BSWXX,0.06521258,Low,No Action,79.05,5552.5,71,0
6486-LHTMA,0.24255496,Low,No Action,90.7,2835.5,31,0
4083-BFNYK,0.13012335,Low,No Action,95.0,3591.25,38,0
3722-WPXTK,0.82633287,Critical,Retention Agent + Discount,88.35,88.35,1,1
7389-KBFIT,0.56359583,High,Send Promotional Email,30.25,63.75,2,1
7176-WIONM,0.34465408,Medium,No Action,49.85,617.15,12,0
5141-ZUVBH,0.58473027,High,Send Promotional Email,93.0,870.25,9,1
1089-HDMKP,0.19631498,Low,No Action,54.55,601.25,11,0
7623-HKYRK,0.12280632,Low,No Action,19.7,111.65,6,0
0310-SUCIN,0.06275425,Low,No Action,84.8,6046.1,71,0
5197-PYEPU,0.10123266,Low,No Action,94.45,3923.8,42,0
2929-ERCFZ,0.66800547,High,Offer Upgrade Package,94.2,777.3,8,1
7548-SEPYI,0.74963087,High,Offer Upgrade Package,96.25,512.45,5,1
8835-VSDSE,0.61858195,High,Offer Upgrade Package,70.7,141.45,2,1
6619-RPLQZ,0.020583186,Low,No Action,20.85,892.15,45,0
3275-RHRNE,0.10378557,Low,No Action,60.0,1682.05,28,0
3503-TYDAY,0.3341918,Medium,No Action,80.45,3398.9,43,0
6901-GOGZG,0.03159956,Low,No Action,84.95,4984.85,60,0
1623-NLDOT,0.07455545,Low,No Action,33.55,1445.3,42,0
7021-XSNYE,0.030712252,Low,No Action,49.65,305.55,7,0
9621-OUPYD,0.036896475,Low,No Action,20.2,507.9,25,0
9898-KZQDZ,0.38560295,Medium,No Action,94.55,3640.45,40,0
8982-NHAVY,0.23784061,Low,No Action,100.5,2673.45,27,0
4307-KWMXE,0.23602216,Low,No Action,35.75,389.8,10,0
0141-YEAYS,0.44830137,Medium,Send Promotional Email,86.45,2401.05,27,0
2450-ZKEED,0.09221168,Low,No Action,53.8,651.55,11,0
3694-DELSO,0.33382994,Medium,No Action,38.55,156.1,4,0
3893-JRNFS,0.21889779,Low,No Action,39.9,2796.35,68,0
9603-OAIHC,0.8206606,Critical,Retention Agent + Discount,70.05,70.05,1,1
1133-KXCGE,0.039010756,Low,No Action,20.1,407.05,18,0
5236-PERKL,0.12604967,Low,No Action,112.95,6465.0,57,0
0142-GVYSN,0.1103852,Low,No Action,20.3,511.25,26,0
1049-FYSYG,0.24793108,Low,No Action,35.65,646.05,17,0
7854-FOKSF,0.6671202,High,Offer Upgrade Package,35.9,35.9,1,1
2519-FAKOD,0.4196155,Medium,Send Promotional Email,99.25,3777.15,38,0
8406-LNMHF,0.05587238,Low,No Action,82.95,4903.15,59,0
1821-BUCWY,0.028227331,Low,No Action,55.65,1653.85,30,0
8263-JQAIK,0.65842396,High,Offer Upgrade Package,24.45,47.5,2,1
0023-UYUPN,0.059579182,Low,No Action,25.2,1306.3,50,0
8314-DPQHL,0.08839493,Low,No Action,50.8,463.6,9,0
1465-WCZVT,0.14811791,Low,No Action,19.65,60.65,3,0
9481-SFCQY,0.21749946,Low,No Action,59.8,824.85,14,0
6360-SVNWV,0.3043485,Medium,No Action,73.55,2094.65,31,0
0567-GGCAC,0.17940046,Low,No Action,61.4,438.9,7,0
7089-IVVAZ,0.66525203,High,Offer Upgrade Package,103.35,847.3,8,1
8884-MRNSU,0.037292816,Low,No Action,19.9,329.75,17,0
2171-UDMFD,0.078974396,Low,No Action,19.45,674.55,32,0
9050-IKDZA,0.71303153,High,Offer Upgrade Package,81.5,162.55,2,1
2205-YMZZJ,0.74507374,High,Offer Upgrade Package,84.8,546.95,7,1
9802-CAQUT,0.04165688,Low,No Action,109.55,7887.25,72,0
1254-IZEYF,0.6388547,High,Offer Upgrade Package,99.95,3186.65,31,1
0187-WZNAB,0.20887178,Low,No Action,74.4,1972.35,27,0
9492-TOKRI,0.4743865,Medium,Send Promotional Email,90.0,1527.35,18,0
1475-VWVDO,0.5816944,High,Send Promotional Email,74.9,490.55,7,1
9221-OTIVJ,0.72986156,High,Offer Upgrade Package,104.85,1531.4,14,1
1357-MVDOZ,0.21770746,Low,No Action,59.65,683.25,11,0
7602-MVRMB,0.042876687,Low,No Action,110.45,8058.85,72,0
3325-FUYCG,0.22105725,Low,No Action,106.1,2847.4,28,0
5908-QMGOE,0.6052285,High,Offer Upgrade Package,74.2,1133.9,15,1
1197-BVMVG,0.7136316,High,Offer Upgrade Package,74.45,294.45,4,1
5406-KGRMX,0.01851514,Low,No Action,24.55,1719.15,71,0
8481-YYXWG,0.66530746,High,Offer Upgrade Package,89.35,461.7,5,1
5968-HYJRZ,0.021285018,Low,No Action,24.55,1160.45,47,0
5198-EFNBM,0.19377941,Low,No Action,90.65,5199.8,57,0
7516-GMHUV,0.11105953,Low,No Action,105.05,5163.3,50,0
7140-ADSMJ,0.13201688,Low,No Action,20.45,162.3,8,0
2230-XTUWL,0.020583186,Low,No Action,19.55,883.35,48,0
7706-YLMQA,0.03424098,Low,No Action,19.7,1341.5,70,0
2585-KTFRE,0.28439522,Medium,No Action,70.45,70.45,1,0
7994-UYIVZ,0.76387346,Critical,Offer Upgrade Package,85.65,659.45,8,1
2609-IAICY,0.85089785,Critical,Retention Agent + Discount,77.15,77.15,1,1
1740-CSDJP,0.6827442,High,Offer Upgrade Package,35.25,35.25,1,1
7717-BICXI,0.020322705,Low,No Action,20.55,1205.05,60,0
6559-RAKOZ,0.26138112,Medium,No Action,97.95,4917.9,49,0
2636-OHFMN,0.5935238,High,Send Promotional Email,48.55,201.0,4,1
4716-MRVEN,0.03654289,Low,No Action,20.0,599.3,29,0
2143-LJULT,0.021385044,Low,No Action,25.25,1733.15,67,0
1323-OOEPC,0.4691397,Medium,Send Promotional Email,98.4,5149.5,53,0
3200-MNQTF,0.02384592,Low,No Action,70.9,4677.1,67,0
6164-HXUGH,0.13780563,Low,No Action,19.85,119.3,6,0
5630-IXDXV,0.61573493,High,Offer Upgrade Package,106.35,4849.1,47,1
0320-DWVTU,0.051487874,Low,No Action,99.5,5424.25,53,0
9135-MGVPY,0.02830528,Low,No Action,84.7,5878.9,69,0
1212-GLHMD,0.47357145,Medium,Send Promotional Email,86.05,244.85,3,0
7878-JGDKK,0.40219286,Medium,Send Promotional Email,44.55,220.75,4,0
1088-AUUZZ,0.026738709,Low,No Action,75.85,4261.2,56,0
0397-GZBBC,0.33313683,Medium,No Action,93.85,5574.75,59,0
6614-YWYSC,0.02185293,Low,No Action,25.0,1501.75,61,0
9588-OZDMQ,0.5733735,High,Send Promotional Email,45.0,89.75,2,1
7641-EUYET,0.39311168,Medium,No Action,100.7,4541.2,46,0
6476-EPYZR,0.12048826,Low,No Action,20.5,255.5,12,0
9921-ZVRHG,0.65844154,High,Offer Upgrade Package,80.45,1072.0,14,1
1174-FGIFN,0.15912585,Low,No Action,90.45,2509.25,28,0
6620-HVDUJ,0.09590364,Low,No Action,60.45,1440.75,24,0
4701-MLJPN,0.15728886,Low,No Action,55.25,1715.65,31,0
1032-MAELW,0.08334686,Low,No Action,78.45,5333.35,68,0
7641-TQFHN,0.09862722,Low,No Action,100.55,3895.35,39,0
1552-TKMXS,0.08826358,Low,No Action,20.35,869.9,42,0
9206-GVPEQ,0.33957615,Medium,No Action,54.45,706.85,13,0
8622-ZLFKO,0.78609115,Critical,Offer Upgrade Package,90.75,512.25,6,1
1596-BBVTG,0.28109977,Medium,No Action,75.35,2636.05,35,0
6188-UXBBR,0.03604734,Low,No Action,20.25,814.75,38,0
2333-KWEWW,0.022473723,Low,No Action,20.05,388.6,18,0
5702-SKUOB,0.1514309,Low,No Action,19.6,93.45,4,0
1134-YWTYF,0.1550341,Low,No Action,53.8,1389.85,27,0
6061-GWWAV,0.049397834,Low,No Action,70.2,2894.55,41,0
0679-TDGAK,0.09955315,Low,No Action,75.5,4025.6,50,0
6585-WCEWR,0.01687889,Low,No Action,20.35,1354.4,72,0
9067-YGSCA,0.03730295,Low,No Action,26.05,1856.4,70,0
9067-SQTNS,0.034425754,Low,No Action,20.6,926.0,44,0
8433-WXGNA,0.56736994,High,Send Promotional Email,75.7,189.2,2,1
1776-SPBWV,0.0339579,Low,No Action,20.1,682.1,34,0
8735-SDUFN,0.017310532,Low,No Action,24.3,1778.7,72,0
9668-PUGNU,0.019582985,Low,No Action,24.5,1816.2,71,0
9405-GPBBG,0.101124935,Low,No Action,110.5,7069.25,64,0
1926-QUZNN,0.017280787,Low,No Action,25.25,1841.2,72,0
3707-GNWHM,0.81521213,Critical,Retention Agent + Discount,74.25,74.25,1,1
7016-NVRIC,0.09875317,Low,No Action,90.1,2656.7,29,0
5829-NVSQN,0.063254565,Low,No Action,68.75,1689.45,23,0
9565-AXSMR,0.020583186,Low,No Action,19.2,1054.75,52,0
8922-LIEGH,0.590108,High,Send Promotional Email,89.7,2187.55,25,1
8869-LIHMK,0.07818499,Low,No Action,115.1,7334.05,64,0
8245-UMPYT,0.74122626,High,Offer Upgrade Package,96.4,1581.2,16,1
5186-SAMNZ,0.7874514,Critical,Offer Upgrade Package,69.5,69.5,1,1
0447-RXSGD,0.5489255,High,Send Promotional Email,99.65,2404.85,24,1
4927-WWOOZ,0.7996607,Critical,Offer Upgrade Package,91.45,171.45,2,1
5788-YPOEG,0.02552685,Low,No Action,84.75,2839.45,34,0
5373-SFODM,0.44446725,Medium,Send Promotional Email,85.25,3132.75,36,0
0661-KBKPA,0.15248825,Low,No Action,78.75,3942.45,53,0
9081-WWXKP,0.020583186,Low,No Action,20.25,873.4,47,0
0784-ZQJZX,0.015402915,Low,No Action,19.9,1529.65,72,0
3133-PZNSR,0.03368092,Low,No Action,97.75,6991.6,72,0
5766-ZJYBB,0.30476552,Medium,No Action,19.4,19.4,1,0
8931-GJJIQ,0.7776806,Critical,Offer Upgrade Package,83.3,803.3,9,1
4277-PVRAN,0.6596132,High,Offer Upgrade Package,80.1,679.3,8,1
0022-TCJCI,0.09036468,Low,No Action,62.7,2791.5,45,0
0722-SVSFK,0.7088472,High,Offer Upgrade Package,100.4,715.0,7,1
3612-YVGSJ,0.017229257,Low,No Action,24.45,1681.6,71,0
9825-YCXWZ,0.19014588,Low,No Action,101.1,4016.2,41,0
5397-NSKQG,0.030568434,Low,No Action,50.9,3281.65,67,0
8565-HBFNN,0.1654758,Low,No Action,107.2,7317.1,69,0
2000-DHJUY,0.03849187,Low,No Action,92.2,6474.45,70,0
0203-HHYIJ,0.042963285,Low,No Action,25.3,676.35,25,0
8670-ERCJH,0.04489178,Low,No Action,113.4,8164.1,72,0
7758-UJWYS,0.052241914,Low,No Action,40.55,1325.85,34,0
2050-ONYDQ,0.02054092,Low,No Action,26.0,1654.85,65,0
7055-JCGNI,0.06332761,Low,No Action,111.95,7795.95,70,0
0739-UUAJR,0.023958268,Low,No Action,53.8,3952.45,72,0
4826-DXMUP,0.1481649,Low,No Action,72.1,2495.15,35,0
0952-KMEEH,0.5788844,High,Send Promotional Email,98.15,1230.25,13,1
7285-KLOTR,0.12882093,Low,No Action,78.85,876.75,12,0
0654-PQKDW,0.04647899,Low,No Action,70.75,4263.45,62,0
7175-NTIXE,0.11937963,Low,No Action,76.15,1992.95,25,0
7963-SHNDT,0.02406097,Low,No Action,39.1,1982.1,52,0
9796-BPKIW,0.4554792,Medium,Send Promotional Email,69.95,562.7,8,0
0188-GWFLE,0.1475394,Low,No Action,20.05,33.7,2,0
8129-GMVGI,0.020583186,Low,No Action,20.05,1090.1,56,0
2882-DDZPG,0.12903419,Low,No Action,19.45,227.45,12,0
